customerNumber,first_name,last_name,addressLine1,city,state,postalCode,country,phoneNumber
1906,Orson,Beharrell,7 Lakewood Gardens Way,Denver,Colorado,80228,US,720-316-0166
1907,Jehanna,McAuliffe,55 Del Sol Pass,Nashville,Tennessee,37228,US,615-662-6028
1908,Marylee,MacAfee,7086 Canary Junction,Houston,Texas,77045,US,281-286-7562
1909,Dennis,Oldmeadow,76209 Crowley Road,Boston,Massachusetts,02298,US,617-881-6714
1910,Viviana,Warnes,823 Briar Crest Plaza,San Antonio,Texas,78225,US,210-172-3038
1911,Fletcher,Foad,86 Walton Parkway,Fort Lauderdale,Florida,33330,US,954-825-5918
1912,Antonius,Richin,446 Dorton Junction,Lakewood,Washington,98498,US,253-217-3991
1913,Tamas,Furse,5299 Hoffman Hill,Akron,Ohio,44310,US,330-329-0108
1914,Cedric,Braferton,0692 Elmside Hill,Midland,Texas,79705,US,432-918-4476
1915,Lulita,Garbutt,71 Forest Run Plaza,Savannah,Georgia,31416,US,912-786-7985
1916,Jim,Bearham,8633 Packers Terrace,Pittsburgh,Pennsylvania,15205,US,412-269-4069
1917,Fons,Stansall,82 Meadow Ridge Point,Lubbock,Texas,79410,US,806-570-2255
1918,Dacy,Unthank,1 Warner Terrace,Gilbert,Arizona,85297,US,602-486-6353
1919,Trish,Hamm,3 Sunfield Hill,Fort Worth,Texas,76129,US,817-209-7011
1920,Veronika,Muscott,6 Forest Run Hill,Louisville,Kentucky,40205,US,502-278-5532
1921,Ulric,Arbon,39 Algoma Circle,Saint Louis,Missouri,63180,US,314-944-5104
1922,Issy,Jimeno,605 Heath Way,Houston,Texas,77260,US,713-880-0543
1923,Miller,D'Alwis,5313 Menomonie Place,Dallas,Texas,75323,US,214-816-3457
1924,Madison,Rooze,52676 Welch Center,New York City,New York,10060,US,646-626-3491
1925,Lynda,Ellis,92420 Sloan Lane,Chattanooga,Tennessee,37405,US,423-758-8136
1926,Christy,Glencross,2933 Green Ridge Court,Saint Petersburg,Florida,33715,US,727-609-3035
1927,Lettie,Ivanyukov,2783 Talmadge Court,Pinellas Park,Florida,34665,US,850-293-5635
1928,Ario,Ivermee,31673 Oriole Alley,Spartanburg,South Carolina,29319,US,864-676-5110
1929,Breanne,Speakman,347 Loeprich Way,Buffalo,New York,14269,US,716-178-7331
1930,Marty,Lougheid,0 Cherokee Alley,Springfield,Illinois,62776,US,217-481-6430
1931,Dede,Yerrall,3 Emmet Circle,Pasadena,California,91199,US,626-584-9302
1932,Gradey,Bricksey,53251 Dunning Avenue,San Rafael,California,94913,US,415-358-7654
1933,Sharona,Scading,54 Londonderry Road,Pasadena,California,91186,US,626-980-7300
1934,Nell,Boame,11479 Doe Crossing Avenue,Spartanburg,South Carolina,29319,US,864-494-5105
1935,Blayne,Scandrett,1 Merchant Park,Anchorage,Alaska,99507,US,907-366-5714
1936,Rikki,Scotland,62518 Sundown Parkway,Santa Barbara,California,93106,US,805-674-2992
1937,Say,Hallatt,05 American Drive,Washington,District of Columbia,20238,US,202-292-2320
1938,Lyn,Harvatt,443 Dryden Lane,Las Cruces,New Mexico,88006,US,505-193-6808
1939,Rabbi,O'Deegan,85 Fieldstone Way,Tampa,Florida,33686,US,813-487-8600
1940,Nixie,Kinloch,2 Forster Lane,Fresno,California,93721,US,209-376-4947
1941,Lovell,Stegers,94127 School Park,New Hyde Park,New York,11044,US,516-331-1703
1942,Bonnee,Curnok,98393 Village Parkway,Jackson,Mississippi,39210,US,601-551-7408
1943,Laetitia,Walwood,89 Eliot Terrace,Fort Pierce,Florida,34949,US,772-158-5827
1944,Leshia,Turfus,8155 Pond Circle,Pensacola,Florida,32505,US,850-709-9340
1945,Hayward,Lovick,97146 Banding Court,Tucson,Arizona,85737,US,520-532-1247
1946,Nilson,Newlove,58 Dayton Street,Mobile,Alabama,36628,US,251-480-6390
1947,Lucas,Bridson,7472 Calypso Trail,Saginaw,Michigan,48609,US,989-359-9887
1948,Joyan,Krelle,270 Corben Terrace,Dallas,Texas,75310,US,214-211-3504
1949,Ginelle,Redford,9 Westport Crossing,Cincinnati,Ohio,45238,US,513-401-6487
1950,Earl,Genner,269 Nevada Junction,Pueblo,Colorado,81005,US,719-387-6358
1951,Di,Marjoram,956 Ohio Junction,Honolulu,Hawaii,96815,US,808-510-7784
1952,Katharyn,Bortolotti,11 Crownhardt Alley,Round Rock,Texas,78682,US,512-779-9740
1953,Ekaterina,Heckle,7 Ludington Court,Toledo,Ohio,43605,US,419-238-4837
1954,Alidia,Scranedge,74154 Artisan Pass,Cincinnati,Ohio,45249,US,513-109-6768
1955,Eugenia,Sedgeworth,22 Cherokee Street,Chula Vista,California,91913,US,619-462-0663
1956,Torie,McKintosh,50525 3rd Alley,Chicago,Illinois,60646,US,773-361-0397
1957,Gabbey,Rycraft,17081 Glacier Hill Trail,Tucson,Arizona,85715,US,520-753-1641
1958,Zulema,Kirmond,2 Almo Road,Pittsburgh,Pennsylvania,15240,US,412-293-3473
1959,Jaine,Stadding,2523 Melby Court,Wilkes Barre,Pennsylvania,18763,US,570-349-9289
1960,Anabel,Gluyus,14458 Westport Drive,Columbia,South Carolina,29220,US,803-963-6536
1961,Jakie,Restieaux,0826 Novick Alley,Montgomery,Alabama,36134,US,334-767-7854
1962,Urbano,Blucher,87513 Declaration Pass,Washington,District of Columbia,20436,US,202-927-0762
1963,Jedediah,Neiland,02400 8th Point,Pensacola,Florida,32590,US,850-389-3543
1964,Eb,Tremblay,17 Towne Point,Washington,District of Columbia,20005,US,202-253-1489
1965,Alex,Mobbs,27 Roxbury Pass,Detroit,Michigan,48224,US,586-405-5310
1966,Husain,Cotsford,9 Kennedy Place,Indianapolis,Indiana,46221,US,317-218-1334
1967,Suzann,Vinas,599 Grover Court,Dallas,Texas,75231,US,972-988-2619
1968,Coral,Pavese,0842 Marquette Way,Cincinnati,Ohio,45264,US,513-246-0885
1969,Kippar,Vido,752 Talisman Way,Portland,Oregon,97271,US,971-129-4905
1970,Brittni,Sivess,915 Duke Crossing,Washington,District of Columbia,20442,US,202-531-9771
1971,Kerr,Reast,7 Stuart Terrace,Mobile,Alabama,36616,US,251-842-0708
1972,Pincas,Bridgstock,04 Browning Place,Pueblo,Colorado,81010,US,719-811-0645
1973,Galina,Fealey,8 Riverside Street,Portland,Oregon,97232,US,971-368-0270
1974,Godfrey,Baverstock,3063 Bunker Hill Trail,Pittsburgh,Pennsylvania,15279,US,412-992-3624
1975,Shandie,Limeburn,47390 Mccormick Trail,Washington,District of Columbia,20220,US,202-984-1454
1976,Janeczka,Ander,86861 Chinook Plaza,Chicago,Illinois,60697,US,312-902-2580
1977,Kory,Ickovic,5470 Oxford Junction,Washington,District of Columbia,20029,US,202-681-9682
1978,Carleton,LaBastida,748 Holy Cross Avenue,Little Rock,Arkansas,72204,US,501-115-4282
1979,Margarethe,Beauchop,063 Mayer Park,Boston,Massachusetts,02119,US,978-156-7668
1980,Lesya,Sketh,5 Kipling Park,Alpharetta,Georgia,30022,US,404-952-4680
1981,Pam,Elcock,4951 Towne Pass,Beaumont,Texas,77705,US,409-213-4532
1982,Marnia,Zukerman,82 Macpherson Drive,Minneapolis,Minnesota,55470,US,612-323-6040
1983,Marquita,Tumioto,927 Huxley Plaza,Richmond,Virginia,23277,US,804-225-8593
1984,Lisle,Caillou,5771 Logan Court,Corpus Christi,Texas,78410,US,361-667-9112
1985,Valli,Pietrzak,8744 Bobwhite Junction,Jacksonville,Florida,32220,US,904-387-5389
1986,Greta,Rickertsen,139 Meadow Ridge Pass,Brooklyn,New York,11247,US,212-900-2296
1987,Glennie,Schultze,6 Park Meadow Drive,Miami,Florida,33158,US,786-727-4651
1988,Margot,Wetherburn,2431 Hayes Place,Denver,Colorado,80228,US,303-903-0092
1989,Orland,Conibere,897 Jackson Drive,Lansing,Michigan,48956,US,517-227-8451
1990,Brendan,Bortoluzzi,29 Jenifer Terrace,New York City,New York,10029,US,917-259-5048
1991,Julianne,Babbage,49 Oakridge Crossing,Decatur,Illinois,62525,US,217-530-3137
1992,Allyce,Kintish,99 Quincy Pass,Dayton,Ohio,45432,US,937-655-0652
1993,Joana,Dugood,883 Briar Crest Parkway,Los Angeles,California,90081,US,213-708-2354
1994,Colman,Haggarty,8771 Laurel Parkway,Anaheim,California,92805,US,626-519-7575
1995,Brianne,Kynman,2 Stuart Junction,San Diego,California,92115,US,619-534-5005
1996,Thomasin,Reape,16716 Scott Center,Detroit,Michigan,48258,US,313-320-2150
1997,Clemmy,Mobius,49520 Monument Street,Austin,Texas,78715,US,512-943-8335
1998,Lorelle,Niesegen,106 Thierer Court,Honolulu,Hawaii,96825,US,808-564-0100
1999,Welsh,Zannotti,81538 Redwing Hill,Denver,Colorado,80299,US,720-382-2718
2000,Aubrey,Stoney,5 Northridge Road,Chicago,Illinois,60619,US,312-864-3459
